,author,authorChannelUrl,text,likeCount,publishedAt,offensive/non offensive
918,Miloudi Barjane,http://www.youtube.com/channel/UCDLGDJMAvjBKNmmNPuSwlJg,السلام عليكم الشعب المغربي والجزايري اخوة مهما فعلوا والقط الى ماصلش الى اللحم يقول لك خانز ونطلب من هولاء التعساء النزال في حلبة على الحدود ونطلب من القنوات العالمية ان تنقل هدا النزال اديني ولانديك والسلام وخير الكلام مافل ودل,0,2021-02-13T17:41:23Z,p
919,Amine Moh,http://www.youtube.com/channel/UC4SVnlUG7t6XqimqDovpHVg,مصطفى مغربي طبع الصحروين هم في ارضهم والدين ليسو في ارضهم هم المحتلين المغاربة الدين احتلو ارضي ليست ارضيهم بل ارضي الصحروين الدين قاتلو من اجلها ونالو استقلالهم وجايت دويلة المتصهينة مسمى المغرب واحتلت ارضه هذه الدويلة المتصهينة التي غرستها الصهيونية العالمية لضرب الامة العربية والاسلامية بصفة عامة عن طريق هذه العايلة العلوية اليهودية الاصول التي نصبتها وازاحت الحكام الحقيقين نتع المغرب وهم السعدين هذه العايلة يهودية العلوية المتصهينة اردت احتلال جميع الدول العربية المجورة لها فعلت نفس الشي مع الجزاير وموريتانيا والصحراء ولم تجرء فعل ذلك مع اسبانيا التي تحتل سبتة ومليلية وجبل طارق وجزيرة ليلي مندو ثمنية قرون لانهم اي اليهود والنصاري والصهيونية العالمية هي من تتحكم في هذه الدويلة المتصهينة مسمى المغرب,0,2021-02-15T04:31:42Z,p
920,foudil raeouf,http://www.youtube.com/channel/UCgU0ge_djkXnOhfmUwHc6QA,شكام,0,2021-02-16T17:49:41Z,p
921,Les droits des peuples,http://www.youtube.com/channel/UCLgwlk8typDEVxZEzL025QQ,لا يمكن للحرية ان توقف المغاربة وثانيا ان المغاربة ينشرون الكراهية والاكاذيب منذ 20 عاما على الكوادانيين المغاربة فقط ان يذهبوا الى الانترنت ويكتشفوا عدد الفيديوهات التي تنتشر يوميا من المخزن المليء بالاكاذيب ضد الجزاير اسكتوا الملك المنافق والكذاب لقد كان دايما ضد الجزاير لسنوات هذا المنافق الغبي لا يستطيع ان يعامل الجزاير على هذا النحو مع مجموعة ضخمة من جماعات الضغط التي دفعت بمليارات الدولارات والشعب المغربي يخشى التحدث مثلما حدث في سلا المخزان قتل جميع افراد الاسرة ثم حرقهم لان الجندي السابق سخر من الحقيقة والمخزان مخطي في الصحراء الغربية لذا توقف عن الكذب هذا الملك منافق وكاذب استعبد كل المغاربة وهو يستغل المغرب والان يريد الصحراء الغربية بمساعدة اسراييل ما الذي يفيد الشعب المغربي لا شيء على الاطلاق كل ما يحدث هو خطا المخزان وعباده الذين دفعوا لسب الجزاير الجزاير لا تخاف من المخزن لذا احذر يا كلاب المخزن,5,2021-02-13T17:11:58Z,p
922,Amine Amar,http://www.youtube.com/channel/UClqBn63z5d5OLHu0-s1FDUA,الصراحة مكانش جزايري راضي واش دارت قناة الزبل هذه رغم العداوة اللي بيننا وبين المغرب لكن هذا شي عار وراح يتحاسبوا رغم يقلك حرية التعبير جزايري ما يرضى بهذه الافعال المشينة,0,2021-02-13T17:11:09Z,p
923,Koki Kamel,http://www.youtube.com/channel/UC-IAzg_jW87-LHK9-byJenw,نحبو قناوتنا مكان واش دخلك فينا,4,2021-02-13T17:10:38Z,p
924,huosin Solo,http://www.youtube.com/channel/UCVSzakvgLJlVttf2gh70tBg,يا اخي نتا راك دافع على واحد خاين خان المغاربة او دار تطبيع مع يهود لي راهم يقتلو في اخوتنا حنا ما نلموش الشعب مغربي مي الملك نتاعهم هو لي خاين,1,2021-02-18T10:57:09Z,p
925,زين الدين زين الدين,http://www.youtube.com/channel/UCOfFCfPZUgG0pScdSos-Q0g,حلوف اسم رمضان طحان يجري للتطبيع بسايرة,0,2021-04-09T22:43:01Z,p
926,لولو كاتي,http://www.youtube.com/channel/UC5f8KGaMNgm4uBwsomiWx5A,عجوز شمطاء مثل هيفاء وهبي وصديق الاسرايليين مانحتاجوهمش ولوكان يدخلو للمطار والله لا يخرجو منو حيين,0,2021-04-01T16:22:31Z,p
927,Adam boye,http://www.youtube.com/channel/UC-LZwIM_fo9ZL7_gL3lCE7A,تفو عليهم وجوه الشر,0,2021-03-28T13:04:18Z,p
928,Farid Omar,http://www.youtube.com/channel/UCTOKavuOfcQEui9OdFn8uGw,فعلمو ان دخلو الى الجزاير فستكونو كارتة كبير وشعب سيريكم من هم الشعب الجزايري الذي لا يهان يا كلاب,0,2021-03-19T07:28:26Z,p
929,Hala Douda,http://www.youtube.com/channel/UCnLYIcdFWuX19-IUNC8qQTw,انا مفهمتش احنا الزيت باش ناكلو مفقود والسبيطارات مفيهمش ادنى الشروط الظروف المعيشة مرنكة اعلينا قريب الشحم نشتاقوه وهذو باش راح يخلصوهم,0,2021-03-13T01:16:35Z,p
930,Oum Ilyes,http://www.youtube.com/channel/UC2efqiRV9N1eeI6As1KQrPQ,نطالب من تبون فورا بي رحيل طرد المفسدة وزيرة الثقافة فاشل فاسدة تدمر شعب الجزاير مال الفنانانيين الجزاييريبن لازم ترحل وزيرة العهر,0,2021-03-12T19:47:20Z,p
931,Nadia Mokrani,http://www.youtube.com/channel/UC-BMqIyySh_qRx7pi8v-JYg,اناشيد الرييس الجمهورية عبد المجيد تبون ان لا يسمح بهذه المهزلة ان ياتون حثالة من الفنانين الذين سبوا شتموا الشهداء الجزايرين لا نريد ان يدنس التراب الجزايري مثل هولايي الحثالة الاولى الاموال التي تحدر في المهرجانات تصرف في انعاش الاقتصاد الوطني بناء المستشفيات المصانع للتقليل البطالة السكن الاجتماعي الى اخره اطلب سيدي الرييس تبون ان تعزل تلك العزة الثقافة الوقحة من منصبيها لانها تعمل ضد مصلحة العامة تستفز الشعب الجزايري,0,2021-03-10T14:43:29Z,p
932,ساجدة algeria,http://www.youtube.com/channel/UC674Dfm64DvqnzoTO9y5-AA,حقا الوزيرة زادت عليها ياسر قبلت الاهانة ادفعيلهم من جيبك استضيفيهم في بيتك الجزاير ليست رخيسة لهذه الدرجة سياحة الاجانب ليست مشروعا مربحا الكل يعرف هذا,0,2021-03-08T12:41:51Z,p
933,zit. Faouzi,http://www.youtube.com/channel/UCfDrZLIzJMIS1tiv95sHUvA,تفو عليهم لا لي دخول الى الجزاير على جميع من سب شتم شهداينا الابرار هادو سبو الاموات في دينينا الاسلام ولي ذلك لا يجوز لهم دخول الى ارض مطهره مثل الجزاير هادو ناس نجسة تفو,0,2021-03-08T00:59:50Z,p
934,Kouma Komi,http://www.youtube.com/channel/UCT4K-NxKZ1fSSItcLh1Exug,ياخي حالة ياخي ملقاو واش يجيبو جابو شطاحة العريانة ياخي خماج ياخي تمسخير هاذوك دراهم لرايحين تخسروهم على خماج كيما هاذو ديرو بيهم مشروع مستشفى ولا اي حاجة,0,2021-03-07T13:03:23Z,p
935,Meriem Menissa,http://www.youtube.com/channel/UCJqqTShx4a1zXH4RwlezpoQ,الجزاير فيها طبيعة خلابة اثار قديم من العهد الحجري الى العهد الروماني غيرهم من تاريخ موقع جغرافي بلا مزية حتى واحد واذا كانت السياحة من اجل الرذيلة بناقص,0,2021-03-07T12:21:23Z,p
936,Haouari Nasreddine,http://www.youtube.com/channel/UCLOgdf7D4LldmZjllDHuIUg,حاوزو وزيرة الثقافة خماج,0,2021-03-06T23:57:51Z,p
937,aroudj kim,http://www.youtube.com/channel/UCppmI451Ddv5LrQEC0z2LtA,فعلا الدولة مافيا نحن لا يشرفنا حضور فنانين اجانب عندنا فنانين مشاء الله لكن نحن دايما هكذا نكبرو بالبراني نحقرو ولد لبلاد حكومة شياتة منين جيتو بهذ تمسخير الناس راهي ملقاتش تاكل تداوي انتوما تجيبولنا اكيلي لحم البشر هاذو يخي كلاب يخي كي جابهم كلي راهم جايين انشاء الله يجيو ويشوف القوقاو تع ايقون واش راح يصرى لعنة الله على الحكومة الفاسدة وعلى اشباه المغنيين هذول حسبنا الله ونعم الوكيل واش خصك يا العريان قالهم خواتم,0,2021-03-06T03:18:16Z,p
938,نعيمة داودي,http://www.youtube.com/channel/UC3h5CL1DHGWMG7kT2kIGt1A,شحال نكرهك يا هيفاء انتي افعي سامة,0,2021-03-05T23:04:17Z,p
939,Fatiha Cherifi,http://www.youtube.com/channel/UC7pzzUVrTIBpI5BhT_FDJQw,الا تعرفون ان بالضبط هولا الاثنين هم ماصونيين لا نريد هم في ارض الشهداء لا ننسى اقوالك ستايمك يا سيد رمضان يوجد حتى من سجلها الي يومنا هذا اما بالنسبة للهابفة انها لا تلرمنا اننا حتى لا نعرف اغنباتهاو الله العظيم سبيتونا على قبال كورة ما تسواش ليكن في معلوم مسووليتنا ان يتريثوا يفهموا شعبهم الا ستتحملون مسوولية استغفالكم لشعبكم التاريخ,0,2021-03-05T16:41:14Z,p
940,the hope of my life,http://www.youtube.com/channel/UCzbHYhnUxAxs0cFL2q5TDPg,باش يحلو المطارات لا كورونة باش يجيبو الخماج يديرو حفلات مكانش كورونة تفو الله يلعنكم,0,2021-03-05T13:03:30Z,p
941,Une DZ,http://www.youtube.com/channel/UCb0ypkEG06JxMFzEJkSwPcA,اذا دخل ارض الشهداء اي كلب من الكلاب الى سبونا اقسم بالله غير نقطع الباسبور الجنسية مارانيش دزيرية اللي عرضهم مستحيل يكون جزايري الجزايري عندو النيف كل شيء يمكن نسمحو الا دماء الشهداء,0,2021-03-05T08:56:20Z,p
942,Bekkaie Mohammed amine,http://www.youtube.com/channel/UC8OWuX24hSpgESqRJsvgxrA,لا نريد هده شخصيات التى هي عار على الفنانين العرب وزد على دالك الفنان الشاب خالد عالمي وهدا لي اسمه حرام فيه محمد وهيف يفرحوا كون يتكلمون مع خالد الجزاير لا اريد هده شخصيات الرديية بف نحن اولاد واحفادالامير عبد القادر,0,2021-03-04T22:01:11Z,p
943,Fifou Fifou,http://www.youtube.com/channel/UCGObG2RP-XxlIhj2Kb7YccQ,واش من فخر باه رايحين تعرضوهم لاهلا تربحكم ان شاء الله الي يسب الشهداء منستعرقوش بيهم نقطة الي السطر حثالة المجتمع,0,2021-03-04T07:23:54Z,p
944,Etty Ertt,http://www.youtube.com/channel/UCY9qyRLSXQ5pbWgQlF550Nw,نطالب بعزل وزيرة الثقافة الجزايرية لانهالاتمثل بلدالشهظاء كيف بها تستدعي مااهانوا الشهداء لتدنيس هذه الارض الطيبة لازم الجزايريين يديروا هاشتاج باه الرييس تبوع يعزل هذه الوزيرة في اقرب وقت لانها استعدت حثالة الفنايين الذين اهانوا شهداءنا,0,2021-03-03T19:05:09Z,p
945,Salo Kika,http://www.youtube.com/channel/UCjSjB5GFDLt2pKa0IrQV8nQ,مناش نقصين كلاب ضالة في بلدنا دراهم لي يدهم هاذي روحو بنو شريكات لصالح الشباب,0,2021-03-03T17:05:38Z,p
946,Robi Mahdi,http://www.youtube.com/channel/UC6Qj8iDr09sQ4TgjRyww2vg,ارضنا طاهرة ومحترمة لا تستقبل حثالة هيفاء ورمضان الصهيوني نحن لا نتشرف بهما هذان السافلين سبو وشتمو الجزاير ولو ارادو ان يعتذرو لن نسامحهم فارضنا الطاهرة محرمة عليهما,0,2021-03-03T14:19:10Z,p
947,Islam Benz,http://www.youtube.com/channel/UCz_h2dsXyJbAKsinbS__wkQ,ليك قاع نودو مخصناش خماج,0,2021-03-01T23:46:00Z,p
948,RT᭄chakerTM,http://www.youtube.com/channel/UCbQGXyuI7chBCiACHzMUH3Q,مابغينا حتى كلب,0,2021-03-01T21:58:44Z,p
949,baghdad ouchene,http://www.youtube.com/channel/UCdrwlDA6OPMXlWEwWn93EjQ,كل عام تجي فاسقة وزيرة الثقافة وتبخر دراهم القايلة يمشوا في برد الحال دراهم حاسي مسعود والضراءب تاع الرجال يكلوهم الفاجرات والملوطين ها الجزاءى الجديدة,0,2021-03-01T20:47:49Z,p
950,abderhman lalmi,http://www.youtube.com/channel/UC-FAnGyK1mEEE4LCzQTS2DA,النهار خامجة وتجيب اخبار الخماج,0,2021-03-01T18:51:54Z,p
